Q0,Qx,Qy,Qz,Tx,Ty,Tz,Q0,Qx,Qy,Qz,Tx,Ty,Tz
0.8725529,-0.1495987,0.1135692,0.4509698,2.193,3.563,-291.556,0.5886696,-0.3433108,-0.4076348,-0.6078155,14.083,102.329,-206.824
0.8717294,-0.1495247,0.1138073,0.4525242,2.244,3.53,-291.503,0.5886843,-0.3438668,-0.4077607,-0.6074024,13.981,102.427,-206.935
0.8722982,-0.1500132,0.1135255,0.4513357,2.318,3.484,-291.453,0.5885947,-0.3440681,-0.4079927,-0.6072194,14.196,102.581,-206.981
0.8738205,-0.1505828,0.1130501,0.4483105,2.336,3.503,-291.475,0.5884468,-0.3444281,-0.4082425,-0.6069907,14.126,102.647,-206.934
0.8737599,-0.150708,0.1129455,0.4484129,2.373,3.536,-291.521,0.5866341,-0.3436483,-0.4092912,-0.6084793,14.26,102.841,-207.093
0.8734015,-0.1509843,0.1131586,0.448964,2.383,3.458,-291.518,0.5859857,-0.3438658,-0.4099122,-0.6085631,14.371,102.93,-207.318
0.8734394,-0.1512855,0.1130583,0.4488142,2.433,3.405,-291.462,0.585867,-0.344118,-0.4101462,-0.6083772,14.44,103.057,-207.378
0.8726352,-0.1511905,0.1132856,0.4503506,2.471,3.378,-291.378,0.5857375,-0.3445461,-0.4101093,-0.6082845,14.393,103.245,-207.399
0.8722722,-0.1513056,0.1132858,0.4510146,2.53,3.354,-291.295,0.5850021,-0.344478,-0.4108211,-0.6085503,14.398,103.317,-207.529
0.8731931,-0.1518538,0.1129464,0.4491295,2.553,3.335,-291.346,0.5852971,-0.3451656,-0.4108344,-0.6078676,14.453,103.398,-207.561
0.8733788,-0.1525037,0.1127729,0.4485915,2.62,3.247,-291.386,0.5849701,-0.3455039,-0.411104,-0.607808,14.48,103.492,-207.65
0.8733405,-0.1524522,0.1129854,0.4486302,2.549,3.277,-291.461,0.5855302,-0.3464354,-0.4107703,-0.6069635,14.514,103.587,-207.534
0.872834,-0.1522546,0.1132493,0.4496153,2.522,3.307,-291.487,0.5848153,-0.3464024,-0.4113804,-0.6072583,14.544,103.657,-207.536
0.8721531,-0.1520998,0.1135097,0.4509214,2.521,3.303,-291.458,0.5843359,-0.3456044,-0.4115331,-0.6080705,13.565,103.437,-206.771
0.8719429,-0.1518749,0.1138476,0.4513183,2.47,3.319,-291.397,0.5856954,-0.3473048,-0.4106561,-0.6063843,13.534,103.51,-206.745
0.8715339,-0.1518593,0.114059,0.4520597,2.482,3.309,-291.389,0.585789,-0.3478468,-0.4106441,-0.6059912,13.462,103.584,-206.707
0.8725107,-0.1522083,0.1139138,0.4500904,2.435,3.317,-291.38,0.5853178,-0.3479378,-0.4110813,-0.6060978,13.467,103.675,-206.735
0.8735879,-0.1530747,0.1130086,0.44793,2.586,3.29,-291.398,0.5847189,-0.3480451,-0.4116733,-0.6062125,13.495,103.74,-206.781
0.8742402,-0.153669,0.1125381,0.4465703,2.656,3.262,-291.402,0.5846875,-0.3485446,-0.4117641,-0.6058939,13.511,103.827,-206.817
0.8735559,-0.1532194,0.1126315,0.448038,2.683,3.332,-291.345,0.5854887,-0.3495917,-0.4112469,-0.6048675,13.374,103.904,-206.759
0.8734967,-0.1527477,0.1129926,0.4482236,2.603,3.402,-291.26,0.5850601,-0.350045,-0.4117019,-0.6047104,13.396,103.939,-206.796
0.8738519,-0.1529497,0.1130604,0.4474446,2.594,3.379,-291.183,0.5856153,-0.3510008,-0.4113568,-0.6038532,13.363,104.027,-206.811
0.8741124,-0.1534481,0.1130366,0.4467705,2.614,3.32,-291.157,0.5855481,-0.3515362,-0.4114819,-0.6035217,13.319,104.091,-206.812
0.8743753,-0.1542079,0.1127896,0.4460564,2.715,3.223,-291.131,0.5858812,-0.3523254,-0.4113326,-0.6028395,13.266,104.173,-206.848
0.874835,-0.1548206,0.112161,0.4451002,2.842,3.191,-291.109,0.5851635,-0.3524634,-0.412008,-0.6029948,13.257,104.203,-206.904
0.8742703,-0.1550907,0.1121887,0.4461077,2.925,3.134,-291.059,0.5863292,-0.3539662,-0.4112063,-0.6015276,13.173,104.269,-206.869
0.8737223,-0.1551178,0.1123937,0.4471191,2.937,3.118,-291.014,0.5860269,-0.3541789,-0.4114678,-0.601518,13.123,104.343,-206.86
0.8729504,-0.1545176,0.1126271,0.4487729,2.933,3.226,-291.024,0.5853721,-0.3543077,-0.4120057,-0.6017116,13.082,104.393,-206.866
0.8738433,-0.1545739,0.1124568,0.447055,2.91,3.282,-290.986,0.5863976,-0.3557359,-0.4113006,-0.6003513,12.988,104.437,-206.825
0.8736075,-0.154623,0.1125468,0.4474761,2.923,3.292,-290.979,0.5863714,-0.3564718,-0.411391,-0.5998782,12.954,104.464,-206.831
0.8727985,-0.1548941,0.1125412,0.44896,3.017,3.251,-291.006,0.5855869,-0.3564079,-0.4120832,-0.6002073,12.889,104.512,-206.827
0.8726347,-0.1553508,0.1122814,0.4491856,3.115,3.218,-291.018,0.5855735,-0.3569206,-0.4121662,-0.5998586,12.841,104.577,-206.843
0.8727542,-0.1550309,0.1124176,0.4490299,3.029,3.321,-290.963,0.5860997,-0.3579233,-0.4118405,-0.5989703,12.799,104.613,-206.815
0.8729563,-0.1552126,0.1121581,0.4486389,3.1,3.345,-290.948,0.5859926,-0.3583393,-0.4119468,-0.5987533,12.714,104.656,-206.773
0.8732229,-0.1551408,0.1119539,0.4481957,3.129,3.418,-290.961,0.5853155,-0.357287,-0.412211,-0.5998615,13.829,104.797,-207.659
0.8724525,-0.1548458,0.1122937,0.4497105,3.117,3.456,-290.964,0.5854186,-0.357959,-0.4122253,-0.5993502,13.753,104.832,-207.646
0.8732268,-0.1550087,0.1120892,0.4482,3.081,3.504,-290.982,0.5855566,-0.3586443,-0.412232,-0.5988008,13.688,104.865,-207.64
0.8742995,-0.155429,0.1119282,0.4459982,3.001,3.509,-290.948,0.5856049,-0.3592512,-0.4123191,-0.5983297,13.651,104.905,-207.671
0.8728813,-0.155276,0.1127383,0.4486175,2.955,3.471,-290.919,0.5856341,-0.3598559,-0.4124343,-0.5978581,13.581,104.937,-207.686
0.8729073,-0.1551566,0.1130496,0.44853,2.855,3.51,-290.908,0.585859,-0.3605941,-0.412373,-0.597235,13.476,104.967,-207.68
0.8740672,-0.1555785,0.1125154,0.4462534,2.892,3.55,-290.842,0.5860731,-0.3613053,-0.412318,-0.5966328,13.361,104.997,-207.656
0.8735817,-0.1555656,0.1125339,0.447203,2.955,3.573,-290.82,0.5863447,-0.3621119,-0.4122233,-0.595942,13.245,105.017,-207.639
0.8736403,-0.1559886,0.1123837,0.4469788,3.035,3.555,-290.834,0.5864525,-0.362794,-0.4122451,-0.5954057,13.153,105.034,-207.638
0.873751,-0.1560938,0.1126522,0.446658,2.963,3.567,-290.891,0.5866176,-0.363511,-0.4122244,-0.5948198,13.077,105.058,-207.65
0.8735063,-0.1560058,0.1129248,0.4470984,2.887,3.626,-290.857,0.5867213,-0.3641401,-0.4122934,-0.5942847,12.988,105.074,-207.669
0.8732421,-0.1558934,0.112873,0.4476663,2.887,3.7,-290.754,0.5868397,-0.364821,-0.412318,-0.5937328,12.899,105.094,-207.684
0.8730063,-0.1559063,0.1126927,0.448167,2.975,3.749,-290.688,0.5869134,-0.3654649,-0.41236,-0.5932346,12.809,105.115,-207.694
0.8719298,-0.155675,0.1127904,0.4503133,3.08,3.808,-290.705,0.5871783,-0.3662332,-0.4122798,-0.592554,12.673,105.135,-207.701
0.8720728,-0.1559418,0.1129447,0.4499052,3.068,3.788,-290.808,0.5874148,-0.3669624,-0.4122338,-0.5919001,12.581,105.157,-207.723
0.8709084,-0.155864,0.1132703,0.4521005,3.119,3.792,-290.832,0.5875998,-0.3676589,-0.4122478,-0.5912742,12.509,105.176,-207.747
0.8714125,-0.1558685,0.1129925,0.4511961,3.108,3.878,-290.798,0.5877526,-0.368356,-0.4122642,-0.5906767,12.433,105.192,-207.769
0.8726351,-0.1559355,0.1124656,0.448936,3.08,3.999,-290.739,0.5877255,-0.3688924,-0.4124305,-0.5902527,12.389,105.213,-207.812
0.872312,-0.1556832,0.112504,0.4496414,3.073,4.075,-290.713,0.5878448,-0.3695102,-0.4125262,-0.5896802,12.306,105.235,-207.863
0.8723042,-0.1556659,0.1122795,0.4497186,3.12,4.136,-290.663,0.587898,-0.3701007,-0.4126397,-0.5891773,12.224,105.249,-207.893
0.8723444,-0.1559853,0.1124785,0.4494801,3.116,4.087,-290.671,0.5880945,-0.3707808,-0.4126668,-0.5885342,12.139,105.264,-207.912
0.8722602,-0.1560562,0.1128918,0.4495153,3.039,4.085,-290.745,0.5883106,-0.3714625,-0.4126718,-0.5878845,12.04,105.28,-207.924
0.8732593,-0.1563002,0.1128836,0.4474883,2.944,4.119,-290.826,0.5885825,-0.3721386,-0.4126794,-0.5871791,11.93,105.294,-207.941
0.8728497,-0.1559951,0.1129518,0.4483757,2.917,4.204,-290.895,0.5886649,-0.3727206,-0.4127604,-0.5866701,11.854,105.314,-207.961
0.8734956,-0.1558505,0.1126269,0.4472486,2.895,4.334,-290.881,0.5897036,-0.3743278,-0.4121371,-0.5850396,11.844,105.364,-208.173
0.872921,-0.1554579,0.1127909,0.448464,2.896,4.429,-290.803,0.5898467,-0.374929,-0.4121849,-0.5844765,11.722,105.383,-208.181
0.8726926,-0.1554414,0.1129179,0.448882,2.901,4.474,-290.842,0.5898788,-0.3754464,-0.4123318,-0.5840081,11.633,105.402,-208.217
0.8726386,-0.1552705,0.1134431,0.4489137,2.766,4.519,-290.986,0.59013,-0.3760503,-0.4123478,-0.5833541,11.513,105.417,-208.197
0.8719938,-0.1552132,0.1140728,0.4500256,2.671,4.506,-291.083,0.5902261,-0.37653,-0.4124287,-0.5828901,11.45,105.471,-208.235
0.8717599,-0.1552144,0.1143058,0.4504192,2.656,4.526,-291.199,0.590397,-0.3770732,-0.4125129,-0.582306,11.382,105.508,-208.272
0.8722124,-0.1553865,0.1140336,0.449552,2.683,4.58,-291.189,0.5905232,-0.3775936,-0.4126233,-0.5817624,11.309,105.542,-208.308
0.8727824,-0.1557249,0.1134369,0.4484782,2.789,4.626,-291.113,0.5888239,-0.3776292,-0.414498,-0.5821288,9.814,105.422,-207.279
0.8725165,-0.1557621,0.1137323,0.4489077,2.773,4.627,-291.056,0.590528,-0.378509,-0.4130267,-0.5808757,11.207,105.62,-208.461
0.8731501,-0.1561566,0.113538,0.4475859,2.784,4.638,-291.03,0.5905758,-0.3789883,-0.413215,-0.5803804,11.157,105.653,-208.527
0.8729625,-0.1558957,0.1138274,0.4479691,2.707,4.719,-291.1,0.5906759,-0.3794359,-0.4133877,-0.579863,11.129,105.701,-208.608
0.8728078,-0.1564104,0.1139892,0.44805,2.695,4.641,-291.162,0.5906761,-0.3797987,-0.4136498,-0.5794381,11.096,105.748,-208.686
0.8723475,-0.1565749,0.1139493,0.4488983,2.744,4.641,-291.208,0.5914352,-0.3816492,-0.4139483,-0.5772306,11.723,106.01,-209.449
0.8723674,-0.1568474,0.1137747,0.4488089,2.808,4.631,-291.231,0.5917544,-0.3822966,-0.414035,-0.5764122,11.717,106.025,-209.6
0.8729326,-0.1573276,0.1133466,0.4476485,2.903,4.621,-291.196,0.59118,-0.3823676,-0.4145792,-0.5765634,11.654,106.059,-209.648
0.8725726,-0.1571147,0.1137106,0.4483323,2.836,4.648,-291.112,0.5912979,-0.3828227,-0.4147106,-0.5760457,11.675,106.115,-209.739
0.8722532,-0.1570044,0.1139659,0.4489274,2.779,4.681,-291.117,0.5911491,-0.3830315,-0.4150012,-0.5758503,11.6,106.185,-209.766
0.8718647,-0.1569608,0.1141682,0.4496452,2.749,4.708,-291.234,0.5920844,-0.38401,-0.4147439,-0.5744214,11.601,106.223,-209.835
0.8725195,-0.1573102,0.1138143,0.4483408,2.774,4.737,-291.348,0.5915718,-0.3839105,-0.4152421,-0.574656,11.565,106.309,-209.841
0.8721002,-0.1572842,0.1139797,0.449123,2.787,4.737,-291.439,0.5915366,-0.3841778,-0.4154531,-0.5743609,11.586,106.383,-209.897
0.8720256,-0.1570536,0.1143609,0.4492517,2.706,4.767,-291.475,0.5911629,-0.3845075,-0.4159589,-0.574159,11.602,106.406,-210.039
0.8723751,-0.1569592,0.1146083,0.4485426,2.629,4.796,-291.448,0.5908951,-0.3846251,-0.416287,-0.5741182,11.549,106.48,-210.07
0.8722,-0.1569552,0.114936,0.4488006,2.593,4.786,-291.474,0.5890539,-0.3841391,-0.418384,-0.5748108,9.944,106.498,-209.043
0.8722664,-0.1572007,0.1150561,0.4485547,2.568,4.766,-291.46,0.5889018,-0.3843396,-0.4188696,-0.5744789,10.007,106.545,-209.243
0.8725763,-0.157648,0.1149416,0.4478237,2.589,4.732,-291.486,0.5895769,-0.385086,-0.4186918,-0.5734152,9.94,106.644,-209.312
0.8722543,-0.1576253,0.1150862,0.4484216,2.571,4.768,-291.518,0.5886124,-0.3848715,-0.4196215,-0.5738704,10.106,106.676,-209.398
0.8734216,-0.1578262,0.1148609,0.4461307,2.511,4.821,-291.6,0.5888108,-0.385413,-0.4197497,-0.5732092,10.064,106.715,-209.465
0.8731381,-0.1577495,0.1152725,0.4466063,2.467,4.818,-291.576,0.5886054,-0.3854051,-0.4200842,-0.5731805,10.091,106.825,-209.553
0.8728226,-0.1576756,0.1155808,0.4471691,2.439,4.806,-291.582,0.5882436,-0.3856846,-0.4204278,-0.573112,10.099,106.895,-209.663
0.8728521,-0.1578064,0.1155789,0.4470659,2.445,4.795,-291.573,0.5882675,-0.3857071,-0.4206631,-0.5728996,10.211,107.082,-209.851
0.8732492,-0.1582486,0.1151605,0.4462412,2.514,4.796,-291.615,0.5887368,-0.3865639,-0.4205998,-0.5718856,10.113,107.109,-209.839
0.872673,-0.1584297,0.1153199,0.447262,2.531,4.777,-291.692,0.5877756,-0.3862004,-0.4216504,-0.5723461,10.257,107.167,-210.008
0.8726799,-0.1585719,0.1154151,0.4471734,2.499,4.786,-291.754,0.5873995,-0.3860885,-0.422211,-0.5723944,10.306,107.309,-210.118
0.8724062,-0.1585878,0.1157105,0.4476253,2.474,4.764,-291.799,0.5871311,-0.3860743,-0.4224954,-0.5724695,10.422,107.473,-210.195
0.8719059,-0.1584199,0.1161156,0.4485537,2.452,4.76,-291.814,0.5876261,-0.3870314,-0.4221092,-0.5715995,10.375,107.598,-210.326
0.8733986,-0.1587905,0.1156697,0.4456243,2.439,4.764,-291.868,0.5869161,-0.3867112,-0.4229954,-0.5718905,10.377,107.632,-210.347
0.8732333,-0.1589961,0.115644,0.4458815,2.495,4.74,-291.867,0.5864998,-0.3868646,-0.4235886,-0.5717749,10.496,107.707,-210.537
0.8730367,-0.1590181,0.1157139,0.4462404,2.486,4.75,-291.981,0.5858173,-0.3866269,-0.4242133,-0.572172,10.676,107.821,-210.646
0.8729409,-0.1591141,0.1160424,0.4463082,2.423,4.728,-291.977,0.5857003,-0.3869845,-0.4245571,-0.5717949,10.651,107.897,-210.732
0.8738936,-0.1595606,0.1158734,0.4443239,2.371,4.696,-291.975,0.5857577,-0.3872745,-0.4248164,-0.5713471,10.68,107.981,-210.734
0.8739171,-0.1596377,0.115621,0.4443157,2.443,4.695,-291.933,0.5857023,-0.3878838,-0.4250681,-0.570803,10.722,108.001,-210.855
0.8736422,-0.1598469,0.1159124,0.4447051,2.458,4.615,-291.916,0.5857229,-0.3878113,-0.4251825,-0.5707459,10.763,108.186,-210.822
0.8735224,-0.1600374,0.1162773,0.4447767,2.435,4.548,-291.978,0.5854013,-0.387844,-0.4256185,-0.5707287,10.776,108.262,-210.923
0.8740699,-0.1604777,0.1163372,0.4435249,2.398,4.488,-291.92,0.585688,-0.3885418,-0.4255017,-0.5700466,10.839,108.322,-210.909
0.8740655,-0.1605366,0.1160998,0.4435745,2.438,4.514,-292,0.5857819,-0.3889916,-0.4257541,-0.5694546,10.786,108.384,-210.889
0.8737873,-0.1603414,0.116229,0.444159,2.381,4.539,-292.024,0.5848817,-0.3884656,-0.4266773,-0.5700477,10.849,108.499,-210.989
0.8731272,-0.1602637,0.1165083,0.4454103,2.408,4.515,-292.047,0.5846493,-0.3886018,-0.4269332,-0.5700017,10.828,108.601,-210.964
0.8740463,-0.1606437,0.1164427,0.4434836,2.363,4.496,-292.06,0.5846698,-0.3890717,-0.4269666,-0.569635,10.875,108.74,-211.065
0.874374,-0.1610545,0.1164688,0.4426812,2.383,4.458,-292.095,0.5846287,-0.3892898,-0.4270842,-0.5694399,10.951,108.897,-211.193
0.8741269,-0.1613167,0.1167269,0.4430055,2.387,4.402,-292.177,0.5838677,-0.3893605,-0.4278984,-0.5695612,11.044,108.913,-211.336
0.8738949,-0.1616949,0.1170756,0.4432332,2.376,4.319,-292.248,0.5842675,-0.3896465,-0.4277417,-0.5690731,11.037,109.129,-211.243
0.8739419,-0.1617469,0.1171159,0.4431111,2.352,4.331,-292.298,0.5838862,-0.3899242,-0.4282687,-0.5688778,11.054,109.165,-211.308
0.8734907,-0.1618766,0.1172841,0.443908,2.385,4.266,-292.235,0.5836194,-0.3900564,-0.4286144,-0.5688006,11.134,109.31,-211.459
0.8732946,-0.1619162,0.1172922,0.4442771,2.426,4.249,-292.178,0.5834325,-0.3902116,-0.4286123,-0.5688874,11.295,109.541,-211.455
0.8734282,-0.1624086,0.1172091,0.4438565,2.505,4.176,-292.108,0.5839998,-0.3914832,-0.4284538,-0.5675495,11.143,109.464,-211.49
0.8735473,-0.1630943,0.1172998,0.4433465,2.562,4.074,-292.157,0.5835283,-0.3913663,-0.4289578,-0.5677344,11.228,109.566,-211.509
0.8742063,-0.1635918,0.1171247,0.4419082,2.547,4.027,-292.156,0.5838963,-0.3920682,-0.428822,-0.5669739,11.099,109.656,-211.552
0.8730891,-0.1636823,0.1174678,0.4439874,2.602,3.934,-292.106,0.583745,-0.3922422,-0.4288818,-0.566964,11.147,109.801,-211.505
0.8729971,-0.1637943,0.1176095,0.4440895,2.588,3.873,-292.034,0.5830946,-0.392487,-0.4295009,-0.5669953,11.279,109.822,-211.573
0.8732479,-0.1637649,0.1173803,0.4436677,2.637,3.904,-291.976,0.5828323,-0.3928096,-0.4298022,-0.5668132,11.365,109.928,-211.615
0.8735225,-0.1641358,0.1172819,0.4430156,2.664,3.846,-291.923,0.582042,-0.3926093,-0.4303244,-0.5673676,11.46,110.073,-211.723
0.8734969,-0.164428,0.1171481,0.4429932,2.732,3.818,-291.913,0.5831134,-0.3929784,-0.4294438,-0.5666786,12.736,110.289,-212.875
0.8740756,-0.1647596,0.1170056,0.4417643,2.714,3.807,-292.02,0.5832036,-0.3941127,-0.4298194,-0.5655122,11.291,110.248,-211.571
0.8737552,-0.1647776,0.1172639,0.4423228,2.677,3.793,-292.073,0.5827503,-0.3942706,-0.4300732,-0.5656765,11.362,110.36,-211.585
0.8745575,-0.1650676,0.1170719,0.4406767,2.634,3.788,-292.088,0.5827843,-0.3949737,-0.430123,-0.5651128,11.376,110.404,-211.634
0.8754114,-0.1651707,0.1167157,0.4390341,2.634,3.828,-292.081,0.5819916,-0.3940089,-0.430464,-0.5663422,12.803,110.673,-212.9
0.875077,-0.1650939,0.1171053,0.4396254,2.621,3.795,-292.016,0.5825129,-0.3948939,-0.430246,-0.5653547,12.791,110.733,-212.906
0.8748981,-0.1649708,0.1174136,0.4399454,2.586,3.803,-291.985,0.5817923,-0.394953,-0.4307427,-0.5656771,12.838,110.823,-212.95
0.8752667,-0.1655379,0.1172258,0.4390485,2.645,3.745,-291.987,0.5821055,-0.3955925,-0.4306412,-0.5649849,12.813,110.911,-212.955
0.8759372,-0.1665886,0.1165695,0.4374858,2.771,3.635,-292.003,0.5827245,-0.3963779,-0.4303197,-0.5640405,12.791,111.014,-212.955
0.8750943,-0.1666952,0.1168598,0.4390519,2.819,3.582,-292.033,0.5824524,-0.3967098,-0.4305829,-0.5638873,12.756,111.067,-212.935
0.8755142,-0.1666865,0.1167563,0.4382447,2.812,3.607,-291.973,0.5817969,-0.3969004,-0.4310624,-0.5640635,12.791,111.131,-213.001
0.8749133,-0.1662502,0.1170805,0.4395222,2.821,3.653,-291.897,0.5819419,-0.3974897,-0.43103,-0.5635235,12.67,111.196,-212.966
0.8746326,-0.1661566,0.1173118,0.4400542,2.815,3.659,-291.869,0.582414,-0.3983394,-0.4308018,-0.5626095,12.593,111.225,-212.897
0.8742157,-0.1662556,0.1174006,0.440821,2.87,3.638,-291.812,0.581956,-0.3986656,-0.4311911,-0.5625542,12.592,111.257,-212.943
0.8732437,-0.1666308,0.1175326,0.4425673,2.979,3.546,-291.802,0.5823399,-0.3992069,-0.4309315,-0.5619716,12.584,111.397,-212.936
0.8731237,-0.1667767,0.1174029,0.4427834,3.003,3.56,-291.79,0.5824659,-0.3999267,-0.4309829,-0.5612895,12.497,111.43,-212.93
0.8736521,-0.1672835,0.11683,0.4417001,3.111,3.545,-291.785,0.5818436,-0.4000819,-0.4314041,-0.5615007,12.461,111.461,-212.917
0.873272,-0.1670499,0.1169497,0.4425078,3.122,3.595,-291.738,0.5809282,-0.4001696,-0.4320082,-0.5619214,12.469,111.513,-212.986
0.8742813,-0.1669498,0.1167334,0.4406056,3.063,3.687,-291.704,0.581503,-0.4010831,-0.4316516,-0.5609487,12.39,111.576,-212.944
0.8749239,-0.1669303,0.1163166,0.4394461,3.11,3.77,-291.665,0.5825325,-0.4023403,-0.4310441,-0.5594455,12.26,111.609,-212.881
0.874703,-0.167074,0.1161167,0.439884,3.193,3.771,-291.657,0.5819713,-0.4025583,-0.4313924,-0.5596042,12.193,111.643,-212.858
0.8743407,-0.1674097,0.1160819,0.4404853,3.255,3.71,-291.658,0.5829739,-0.4037662,-0.4307923,-0.5581508,12.137,111.697,-212.823
0.8744284,-0.1677611,0.115997,0.4401999,3.272,3.691,-291.625,0.5824753,-0.4040931,-0.4311853,-0.5581314,12.14,111.75,-212.901
0.8729447,-0.1672698,0.1167293,0.4431283,3.243,3.707,-291.576,0.5833003,-0.4052532,-0.4306937,-0.5568066,12.048,111.764,-212.843
0.8731735,-0.1670088,0.1164782,0.4428419,3.291,3.815,-291.507,0.5834355,-0.4059096,-0.4305864,-0.5562695,11.924,111.795,-212.8
0.8728359,-0.1671743,0.1162778,0.4434972,3.426,3.792,-291.462,0.583557,-0.4065866,-0.4305168,-0.5557012,11.808,111.823,-212.773
0.873343,-0.1672478,0.1160046,0.4425417,3.441,3.836,-291.456,0.5857113,-0.4092216,-0.4287775,-0.552838,11.86,111.953,-213.033
0.872927,-0.1673446,0.1164588,0.4432061,3.367,3.788,-291.433,0.5854291,-0.4096532,-0.4289934,-0.5526497,11.806,111.978,-213.036
0.8736719,-0.16751,0.1163765,0.4416949,3.293,3.813,-291.408,0.5851971,-0.4103224,-0.4292866,-0.5521711,11.76,111.944,-213.141
0.8727411,-0.1673687,0.1167216,0.4434939,3.307,3.821,-291.398,0.5866024,-0.4116283,-0.4283731,-0.5504147,11.553,111.977,-212.94
0.872477,-0.1672075,0.1168467,0.4440409,3.296,3.869,-291.326,0.5862113,-0.4120745,-0.4287079,-0.5502368,11.419,111.97,-212.952
0.8717013,-0.1671653,0.1171083,0.445509,3.335,3.87,-291.253,0.5858702,-0.4124565,-0.4289191,-0.5501493,11.312,112,-212.999
0.8724606,-0.1675342,0.1164561,0.4440526,3.445,3.9,-291.232,0.585902,-0.4130752,-0.4289064,-0.5496609,11.215,111.988,-212.915
0.8740183,-0.1683672,0.115523,0.440907,3.561,3.891,-291.212,0.5866142,-0.4142559,-0.4285011,-0.5483272,11.105,111.994,-212.956
0.8727611,-0.168106,0.1162862,0.44329,3.494,3.891,-291.269,0.5867413,-0.4146788,-0.4283728,-0.5479716,10.93,112.055,-212.835
0.8733943,-0.1682757,0.1162107,0.4419962,3.421,3.927,-291.134,0.5864984,-0.4153642,-0.4286384,-0.5475046,10.891,112.042,-212.936
0.8735805,-0.1681944,0.1159275,0.4417336,3.429,4.014,-291.038,0.5874159,-0.4166252,-0.4281036,-0.5459792,10.73,112.037,-212.894
0.8732535,-0.1682333,0.1157491,0.4424116,3.541,4.036,-291.018,0.5871699,-0.4171978,-0.4283268,-0.5456315,10.651,112.015,-212.931
0.8724929,-0.1682005,0.1158811,0.4438877,3.643,4.045,-290.974,0.5868254,-0.4175477,-0.4285201,-0.5455826,10.547,112.027,-212.836
0.8727612,-0.1686196,0.1158327,0.4432135,3.68,4.007,-291.065,0.5875443,-0.4187268,-0.4281086,-0.5442266,10.44,112.012,-212.846
0.8739651,-0.1690024,0.1151959,0.440855,3.706,4.064,-291.033,0.5884635,-0.4199985,-0.4275724,-0.5426729,10.265,112.01,-212.854
0.8741685,-0.1689534,0.1150867,0.4404988,3.685,4.127,-290.945,0.5883376,-0.4206102,-0.4277483,-0.5421968,10.215,112.002,-212.911
0.8745781,-0.1688203,0.1149137,0.4397814,3.65,4.217,-290.897,0.5884047,-0.421409,-0.4278271,-0.541441,10.151,111.968,-212.944
0.8738574,-0.1681895,0.1149871,0.4414335,3.657,4.359,-290.837,0.5885957,-0.4220894,-0.4277553,-0.5407597,10.037,111.963,-212.91
0.8743571,-0.1685125,0.1145728,0.4404273,3.729,4.37,-290.78,0.5881687,-0.4226172,-0.428154,-0.5404965,9.963,111.92,-213.016
0.8738751,-0.1682128,0.1149918,0.4413884,3.672,4.415,-290.828,0.5880094,-0.4231586,-0.4283225,-0.5401126,9.899,111.886,-213
0.8727588,-0.1679055,0.1156033,0.443549,3.642,4.442,-290.934,0.5897095,-0.424885,-0.4272851,-0.53772,9.701,111.883,-213.017
0.8727014,-0.1676751,0.1158834,0.443676,3.537,4.52,-291.012,0.5896268,-0.4253221,-0.4274177,-0.5373597,9.618,111.902,-213.028
0.8730798,-0.1676694,0.1156139,0.4430036,3.511,4.602,-291.007,0.5898654,-0.4259427,-0.4273322,-0.5366739,9.492,111.923,-213.005
0.8744014,-0.1675919,0.1150058,0.4405779,3.48,4.748,-290.933,0.5892286,-0.4263467,-0.4279445,-0.5365647,9.376,111.858,-213.092
0.8733211,-0.1671191,0.1153066,0.4428157,3.506,4.847,-290.901,0.5892427,-0.4268649,-0.4280511,-0.536052,9.262,111.856,-213.099
0.8720093,-0.1665213,0.1158698,0.4454712,3.483,4.94,-290.898,0.5900125,-0.4279189,-0.4276263,-0.5347021,9.132,111.862,-213.145
0.8723155,-0.1666362,0.1162145,0.4447384,3.359,4.955,-291.05,0.5899709,-0.4284768,-0.4277912,-0.5341691,9.041,111.861,-213.174
